google_place_id,name,category,location_zone,rating_norm,review_count_norm,weighted_score,category_enc,zone_enc,cat_accommodation,cat_attraction,cat_beach,cat_entertainment,cat_food_drink,cat_history,cat_museum,cat_nature,cat_religious,cat_shopping,zone_cebu_city,zone_eastern_cebu,zone_north_cebu,zone_north_metro,zone_south_cebu,zone_south_metro
ChIJq5tljwucqTMRspXTKaTyup8,Water Play SM Seaside,entertainment,cebu_city,0.825,0.1576207162562494,0.8287356798937406,3,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
ChIJq2IdQWaZqTMRwAM6-07QJa4,Verandah Fountain,nature,cebu_city,0.8,0.1424382886719887,0.8261238170347004,7,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
ChIJnymbkC6bqTMRg5714hrA8KQ,Cebu City Children's Park and Playground,nature,cebu_city,1.0,0.10418162657770265,0.841906180628578,7,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
ChIJHzm1fOSYqTMRC7axYsoc5cY,Cebu Memorial Park,nature,cebu_city,0.8,0.3254302733778161,0.8174158780231335,7,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
ChIJw-sAySGZqTMR9MobrYMi8GY,Sugbo Mercado,food_drink,cebu_city,0.8500000000000001,0.9287996238583647,0.8498540987273416,4,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
ChIJoctHCzGfqTMRwbPMOYZszkI,Nichols Park Subdivision,nature,cebu_city,0.75,0.10418162657770265,0.8233876621100595,7,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
ChIJ4bEIWb6ZqTMRFS8ArYDXz6Q,Plaza Rizal,nature,eastern_cebu,0.8999999999999999,0.4365430896319816,0.875091082774248,7,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
ChIJkQFWnJCYqTMR5wtlt7H7X_s,Golden Haven Memorial Park Cebu,religious,north_metro,0.9750000000000001,0.28253217855773194,0.8751771747115509,8,3,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
ChIJweRU5zqZqTMRgicIr3-9X-k,Kalidhay Park,nature,eastern_cebu,0.95,0.10418162657770265,0.8382024769248744,7,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
ChIJx4Nv9uObqTMRGFMN-u7faPY,Senior Citizen Park,nature,cebu_city,0.725,0.31163162733049904,0.7901616719242902,7,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
ChIJC4MIgnKZqTMRWP3VNaYBOF4,SM Storyland,entertainment,cebu_city,0.75,0.22909308887918511,0.8119208399053628,3,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
ChIJZ_1qi7eYqTMRdAJlzBxSLtY,Maria Luisa Highlands Clubhouse and Park,nature,cebu_city,0.8,0.4026046419449713,0.812397743677485,7,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
ChIJ2fq8nRidqTMRt671KgbUT8A,Crocolandia,entertainment,south_metro,0.825,0.6197793264464402,0.8254134635998898,3,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
ChIJAVOSl9OZqTMRKFuj71JIJUI,Millennium Park,nature,eastern_cebu,0.7749999999999999,0.6322456803803131,0.7797678976343465,7,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
ChIJ3Td4K1qfqTMRKhbRoWOa1Y8,Rope Course Adventure,entertainment,cebu_city,0.875,0.20372182042960718,0.8375071107203806,3,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
ChIJe1YOacaZqTMRnoLk8S08RpA,Lapu-Lapu City Senior Citizen's Park,nature,eastern_cebu,0.825,0.28253217855773194,0.8279169007389482,7,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
ChIJLzAmDPGdqTMRN8TcyJ2LUeY,Talisay Skate Park,nature,cebu_city,0.925,0.2673497509734712,0.8566133393420459,7,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
ChIJy7bCWACZqTMRwJqN2l380Xg,Bridge Park,nature,eastern_cebu,0.8999999999999999,0.27263904478456363,0.8501821655484959,7,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
ChIJ5ayiuvWaqTMRzLQGS4yTAl0,Cordova Park,nature,eastern_cebu,0.7,0.28253217855773194,0.7885333390951126,7,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
ChIJDRMjMhCuqTMRDJ9Sx5baExY,Cebu Safari and Adventure Park,attraction,north_metro,0.8999999999999999,0.8342786843591642,0.8988674139461873,1,3,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
ChIJ4RTeoEmfqTMRModG8vGejS4,BUSAY FALLS,attraction,cebu_city,0.725,0.34883551048796846,0.7816623234124263,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
ChIJjSmLnHGeqTMR6C15YGuC4b0,Kawa Falls,attraction,cebu_city,0.675,0.30404886387750296,0.7738837660761951,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
ChIJ63Ev1YmfqTMRrgawI1Ce37g,Himbabawod Falls,attraction,cebu_city,0.825,0.1424382886719887,0.8288023884632718,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
ChIJLfdeIT6eqTMR-ys6kWNOj60,Igutan Falls,attraction,cebu_city,0.8,0.39926030340899843,0.8126114978788208,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
ChIJgS9PmPehqTMRyq8XLx6sGY0,Kabang Falls,nature,cebu_city,0.7,0.2498229246029649,0.796461697820048,7,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
ChIJRzK717afqTMRHc1c43G-Nho,Balisong Falls,attraction,cebu_city,0.825,0.2212486468001134,0.8283799008562415,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
ChIJ25AWJ5SgqTMRreNeTYPuQus,Gining Falls,attraction,north_metro,0.875,0.20372182042960718,0.8375071107203806,1,3,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
ChIJC9NyI_KhqTMRhFllDPnu55A,Sayaw Falls,attraction,north_metro,0.65,0.1576207162562494,0.8072444518235652,1,3,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
ChIJo1rDyuCfqTMRx7VtNEF0pX4,Dakit Falls,attraction,cebu_city,0.925,0.07881035812812472,0.8346779953574192,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
ChIJk3eKawCfqTMRhZxLMHd3PM0,Langgitan Falls,attraction,cebu_city,0.825,0.1576207162562494,0.8287356798937406,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
ChIJS9U3GSF1qTMRl96pI_gSsiY,Manipis Falls,attraction,cebu_city,0.875,0.10418162657770265,0.8326469213693187,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
ChIJw8WcG3ifqTMRurJ2vPg6eDY,Bocaue Falls (Campo Cuatro Falls),attraction,cebu_city,0.925,0.07881035812812472,0.8346779953574192,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
ChIJu6TylIZ1qTMRGIM7rYHxmOQ,Paju Falls,attraction,cebu_city,0.375,0.04610110417335775,0.811787187575831,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
ChIJz96HUoFSqDMRiWAzJS1YPZE,Tinubdan Falls,nature,north_cebu,0.65,0.33773408359159407,0.7518515199311729,7,2,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
ChIJA53MLnh3qTMRFBpuge3V85s,Matun-og Falls,attraction,cebu_city,0.75,0.1424382886719887,0.8207666741775574,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
ChIJRcCglLx1qTMRu_fbodBr8Gs,Malubog Falls,attraction,cebu_city,0.8999999999999999,0.2959240287763226,0.8534596546571476,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
ChIJJ2dbEwCjqTMRSLB0foP9Bu8,Panas Falls,attraction,north_metro,0.8500000000000001,0.1576207162562494,0.8318058553323371,1,3,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
ChIJf7g2bf5xqTMRvwLSx3zHIOc,Sinungkulan Falls,attraction,cebu_city,0.875,0.27263904478456363,0.8427877993513129,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
ChIJqw73CWChqTMRmVFAWOAPhJE,Manggasang Falls,attraction,north_metro,1.0,0.07881035812812472,0.8389232783762871,1,3,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
ChIJYUesWrZ3qTMR_IFpUBtMg10,Kwasan Falls,attraction,cebu_city,0.825,0.2959240287763226,0.8278017599203056,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
ChIJb-hseIBNqDMRltzlJ--Pi2E,Ka-Tinggo Falls,attraction,north_cebu,0.7,0.21282262129011165,0.804240866999084,1,2,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
ChIJq60TnTZlqTMR7a6qpH4pCY4,Busagak Falls,attraction,south_metro,0.875,0.3254302733778161,0.8477730208802764,1,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
ChIJz_22VoVxqTMRD94ZZPxVh9I,Udlom Falls,attraction,cebu_city,1.0,0.1576207162562494,0.850226907963916,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
ChIJvbpuXQCjqTMRUVQdbvGrP58,DAO FALLS,attraction,cebu_city,0.875,0.04610110417335775,0.8310179568066003,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
ChIJ58BwOoR9qTMRJRhvntyceiA,Busay Falls,attraction,south_metro,0.825,0.1710125664748402,0.8286712716197105,1,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
ChIJBfGW8m7dqzMR8hx2oAxOvQw,Cambanog Falls,attraction,south_metro,0.875,0.3347806886368033,0.8487118822292323,1,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
ChIJAQAAAPBRqDMRWZfsKI3-7dk,Bagatayam Falls,attraction,north_cebu,0.75,0.3254302733778161,0.7971777827850384,1,2,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
ChIJZ_20foBNqDMR68W6gRDaKG4,Esoy Hot Spring,attraction,north_cebu,0.8,0.5153534477601062,0.8062252500167797,1,2,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
ChIJg2E9ZfN1qzMR1N-Xe5V3dzo,Tumalog Falls,attraction,south_cebu,0.8999999999999999,0.8243519206905033,0.8987658526706012,1,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
ChIJba-Hshp3qTMR1-soRg9QXsg,Liki Falls,attraction,cebu_city,1.0,0.10418162657770265,0.841906180628578,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
ChIJpfHZ5QmdqzMREoJ6M-NUHDo,Balay’g sawa Falls,attraction,south_cebu,0.825,0.2212486468001134,0.8283799008562415,1,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
ChIJSSMybzyYqzMRu1UbRDdhMWI,Dayhag Falls,attraction,south_cebu,0.925,0.4194230590902015,0.8878909593328932,1,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
ChIJq6qqqrqeqzMRf0gQhj3uP10,Bugnawan Falls,attraction,south_cebu,0.65,0.19382868665643888,0.7993822292323869,1,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
ChIJ6ySGXsqQqTMRRk3pyfCJX50,Maribago Public Beach,beach,eastern_cebu,0.725,0.5564559750100894,0.7414966258036177,2,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
ChIJv1KZujCdqTMRjVz6L1ymzuo,Rainbow Beach,attraction,south_metro,0.575,0.4365430896319816,0.6645277024925578,1,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
ChIJmbvB_-m8qTMRlsBKWcnblBk,Seafront Beach,beach,north_metro,0.42500000000000004,0.4026046419449713,0.5962960487622306,2,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
ChIJwe0ZcZeQqTMRcQyI7b112-M,Duawon Beach,beach,eastern_cebu,0.8500000000000001,0.23643107438437416,0.8340451346760496,2,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
ChIJS9SVyoSQqTMR_r6BdUQiRa8,Vaño Beach,beach,eastern_cebu,0.625,0.6833375241988868,0.636820525178175,2,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
ChIJp_Zn_ZmQqTMRlmi_WfwGL6k,Tonggo Beach,beach,eastern_cebu,0.675,0.34883551048796846,0.7588362364559045,2,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
ChIJb0afFee8qTMRbiuGztZQ7so,Bangkoro Beach,beach,north_metro,0.8,0.33773408359159407,0.8166242472039003,2,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
ChIJG9JQXumcqTMRWJgTND_Ta2o,Paz Beach Resort,beach,south_metro,0.75,0.4315445127086069,0.7787169112604581,2,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
ChIJ91Cv8om9qTMR_USQoLPS8Mo,VGL BEACH,beach,eastern_cebu,0.725,0.1710125664748402,0.8148781681714347,2,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
ChIJH1HYf8fNqTMRdMee-MDbHzk,Santiago White Beach,attraction,north_metro,0.875,0.38285922200562766,0.8536255491022731,1,3,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
ChIJM15Hr4SQqTMRLloU8vBMML4,Banban Beach,beach,eastern_cebu,0.525,0.33174852726885745,0.7018945785342234,2,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
ChIJQQLMF7WHqDMR36mJ20ZmU-g,Baigad Lagoon Beach,attraction,north_cebu,0.7749999999999999,0.613509860075067,0.7805365994978433,1,2,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
ChIJCc2YS2-7qTMRVPnFSJH-p7c,Waboo Beach,beach,north_metro,0.8,0.30404886387750296,0.81875556094799,2,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
ChIJGcYFFEiXqTMR4WARa1cjO_c,Crimson Beach side,beach,eastern_cebu,0.925,0.2673497509734712,0.8566133393420459,2,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
ChIJq7kHmFZ4qTMROLtDWZlh1yM,Ocean Side Beach,beach,south_metro,0.7,0.2673497509734712,0.7923276250563316,2,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
ChIJFQNCUQazqTMRxLeiIknm_YI,Kalubian Beach,beach,north_cebu,0.7749999999999999,0.38859317540904725,0.7996630341267564,2,2,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
ChIJs4prCHm6qTMR_Vc18KuwZRU,Costanera Beach,beach,north_metro,0.6,0.41208507358501245,0.6924430141447033,2,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
ChIJUfCdFT1nqDMRRkkRFnT_Oek,Orongan Beach Resort,beach,north_cebu,0.8,0.5723282955240323,0.8041093644773686,2,2,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
ChIJ0_-59xx4qTMR0e8B4VG5C1o,Pump Beach,beach,south_metro,0.625,0.1710125664748402,0.8010850647231589,2,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
ChIJU_IxCS6XqTMRV2W5EBLoxlU,"Happy Beach Cebu, Mactan",accommodation,eastern_cebu,0.65,0.5842706721150626,0.6729818814203672,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
ChIJGznepoK8qTMRnZIQyXW5e4Y,Blue Hibiscus Beach Camp,beach,north_metro,0.825,0.10418162657770265,0.8289432176656151,2,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
ChIJAUcc3zSXqTMR6E6jrOLk728,Bluewater Maribago Beach Resort,accommodation,eastern_cebu,0.8999999999999999,1.0,0.8997331120315357,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
ChIJkfuGOei8qTMRAbnPGN09L5k,pepito beach,beach,north_metro,0.65,0.39926030340899843,0.7272666702926139,2,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
ChIJQzUaun4HqTMRxhV0lNxMGnw,ELECA BEACH,beach,north_cebu,0.8500000000000001,0.2673497509734712,0.8351847679134745,2,2,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
ChIJ-QlA2iyXqTMRL-gEYKw3WqU,Bluewater Alegrado Beach,beach,eastern_cebu,0.675,0.07881035812812472,0.8205270519611928,2,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
ChIJvcQXCSCPqTMRgWbEMr0Mr1o,Caohagan Beach,beach,south_metro,0.8500000000000001,0.39405179064062357,0.8408224226012675,2,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
ChIJ-0VkX095qTMRUjEt7d9mKhc,Hoyohoy Beach,beach,south_metro,0.575,0.1576207162562494,0.7980339255077757,2,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
ChIJj7Op3Xy7qTMRX3GDH0PMHaM,Golden Horizon Beach,beach,north_metro,0.8999999999999999,0.1576207162562494,0.8379462062095301,2,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
ChIJ_TtnHqSdqTMRtCgmSVCH37c,Canton Beach,accommodation,south_metro,0.8999999999999999,0.2959240287763226,0.8534596546571476,0,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
ChIJw575NhiRqTMRkr_Aq_Xg5PY,Sulpa Beach,beach,south_metro,0.6,0.27263904478456363,0.7614497711822987,2,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
ChIJ_e8i95qQqTMRG0k2tgaKzFw,Uncle Mike's,beach,eastern_cebu,0.75,0.38285922200562766,0.787036764055544,2,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
ChIJ5YXPXZqQqTMRAUTXYe0eF_M,Galapagos Beach,beach,eastern_cebu,0.675,0.2618023428339521,0.7867816486078727,2,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
ChIJy6VX_em8qTMRphzaa35CNsU,Fatima Beach,beach,north_metro,0.575,0.1710125664748402,0.7941885129990209,2,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
ChIJ9Wo5rse9qTMR1kklgJYM2dM,La Vie Liloan Beach Club,beach,eastern_cebu,0.95,0.49535479984784353,0.9205508963606985,2,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
ChIJpXfpy4kNqTMRkeIWAsbO9U8,Talisay Public Beach,beach,north_metro,0.625,0.19382868665643888,0.7952155625657202,2,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
ChIJa2E7f3qbqTMR3fhTmgUpMos,Bantayan Bay Cordova,attraction,south_metro,0.825,0.47807066153712313,0.8261635724259192,1,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
ChIJN68K4BFiqTMRvCmAZH8gmgs,Sayaw Beach Resort,attraction,south_metro,0.75,0.5697057898412619,0.7613551110428172,1,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
ChIJn1CSWraQqTMRfev5vyg8Jjk,junjun beach,entertainment,eastern_cebu,0.725,0.36598396941165473,0.777655896504477,3,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
ChIJIcZcTHmaqTMRGucL2_tRCFs,Suba-Basbas Public Beach,beach,eastern_cebu,0.625,0.2673497509734712,0.7708990536277602,2,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
ChIJm6vfmXiXqTMR4kJkv5iCjuw,Hello Kitty Beach,attraction,eastern_cebu,0.44999999999999996,0.30404886387750296,0.6931145353069643,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
ChIJKXD6cZeQqTMRwUq1gbgLimI,Ocean Pearl Resort,accommodation,eastern_cebu,0.7,0.6542438881258392,0.7095043143440342,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
ChIJiwISPsGXqTMRcH4hQWrOJlc,J&J BEACH,attraction,eastern_cebu,0.75,0.07881035812812472,0.8247723349800608,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
ChIJE2TfT82dqTMRTyw-eL4h860,Biasong Beach,attraction,south_metro,0.725,0.20372182042960718,0.8104579303925118,1,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
ChIJz9Y5qGmZqTMRl2Lc5DD9XmM,South Palms Resort- Cebu Office,beach,cebu_city,1.0,0.07881035812812472,0.8389232783762871,2,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
ChIJf8v-5Bx4qTMRMWZHKUvsglg,Palm Beach Hotel Resort,accommodation,south_metro,0.625,0.4524870693790793,0.6904675240637386,0,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
ChIJfa2ejy-XqTMRwZUTlx45c_k,Climaco Beach,beach,eastern_cebu,0.7749999999999999,0.40744364085921436,0.7974209401152332,2,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
ChIJ-xuu4Hq7qTMRTQKJtzK8dhI,"Progress beach , Compostela",beach,north_metro,0.7749999999999999,0.24332405222621672,0.8161050568779274,2,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
ChIJ5TdO_UaRqTMR4R_y76E3BhA,JPark Beach side,beach,eastern_cebu,0.7749999999999999,0.27263904478456363,0.8132103345625804,2,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
ChIJW8wZWIOQqTMRuRdd8AgAwlI,Emerson's Beach Resort,beach,eastern_cebu,0.675,0.38859317540904725,0.7451175795813019,2,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
ChIJ8RtLpW-bqTMRTGQRKoauawU,Cordova sandbar beach,beach,south_metro,0.7,0.19382868665643888,0.8077155625657203,2,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
ChIJF894QDCdqTMRfO-Q5OenVLU,Osing Beach Resort,beach,south_metro,0.8,0.1829919847058274,0.8247954873549697,2,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
ChIJLx_4twaXqTMRy8wbQTpuIWU,Danilo's White Beach Cottage,attraction,eastern_cebu,1.0,0.04610110417335775,0.8358256491142926,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
ChIJl1vJPAiXqTMRjzZO0OrewfA,JUNJUNBEACH AQUA,attraction,eastern_cebu,0.8,0.2959240287763226,0.8192491283413581,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
ChIJldAx2Al_qTMROtLD4K5oONo,Aroma Beach,beach,south_metro,0.8500000000000001,0.20372182042960718,0.8329989139990691,2,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
ChIJE5t8IzWXqTMRJqGZcFz_log,Ouano Beach House,accommodation,eastern_cebu,0.95,0.2916329794182364,0.8695057833859094,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
ChIJgdHK9fedqTMRjVz01w_oFj0,Maharlika Seaside Park,nature,south_metro,0.825,0.30005900492823817,0.827765373427834,7,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
ChIJP14r2qViqDMRl3szqgqBl0Q,Sugar Beach,beach,north_cebu,0.8,0.5564559750100894,0.8046295371960228,2,2,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
ChIJfWLlM9CzqTMRlJeGkHWLye8,The Cebu Beach House,accommodation,north_metro,0.825,0.31524143251249886,0.8276288117770767,0,3,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
ChIJyfdN_2-RqTMRqhCNpTasriQ,Katano Hidden Beach,beach,eastern_cebu,0.65,0.1576207162562494,0.8072444518235652,2,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
ChIJzx5BolKZqTMR3hpd77w-Fac,Verano Jr Garden,nature,cebu_city,0.8,0.1829919847058274,0.8247954873549697,7,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
ChIJlWV0slufqTMRJeUsvOHkDBo,Love Lock Garden,nature,cebu_city,0.875,0.20372182042960718,0.8375071107203806,7,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
ChIJwy_X8WAKqTMRQPfNwb_X5yo,Buwakan ni Alejandra,attraction,north_metro,0.8999999999999999,0.7536037499608101,0.8977341023407708,1,3,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
ChIJA-UVq9mhqTMRLYWCoQlHlKk,Don meon Garden,nature,north_metro,0.9750000000000001,0.1576207162562494,0.8471567325253195,7,3,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
ChIJd_jrWVWZqTMRxkCd_5mYRjs,Lakeview Le Jardin,nature,north_metro,0.925,0.5941638058882308,0.9136292963276562,7,3,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
ChIJJbfd4lSYqTMRS3ATC-Ydt6k,Angelicum Garden of Angels,nature,eastern_cebu,0.8999999999999999,0.38859317540904725,0.8678448523085747,7,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
ChIJsSgta0aZqTMROUdw_V_lEEo,Queen City Memorial Gardens Corporation,religious,cebu_city,0.525,0.1710125664748402,0.787291961274883,8,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ChIJT-YJdY6hqTMRDrz-csRelYA,Ka-tilong Sunflower Farm,nature,north_metro,0.8500000000000001,0.1829919847058274,0.8324226059990375,7,3,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
ChIJxTKP1RucqTMRMaGDFg7xBYc,Villa Esperanza Garden,entertainment,cebu_city,0.8,0.3747343869044474,0.8142032403295458,3,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
ChIJKc-t8wGlqTMREvifWNrj8S4,micasa garden,food_drink,north_metro,0.8500000000000001,0.38859317540904725,0.8405721250358473,4,3,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
ChIJeZUdou-fqTMRjfzOHy-pcyA,Buhisan Dam View Deck,attraction,cebu_city,0.875,0.31524143251249886,0.8467646142462124,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
ChIJv63SKwCfqTMRdWvwes3Vvmc,TOPS - SKAI360°,attraction,cebu_city,0.875,0.3187401489579213,0.8471089482188197,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
ChIJfa2ofQCfqTMR86cyS-vtVTM,Cebu's Favela View,attraction,cebu_city,0.5,0.10418162657770265,0.8048691435915409,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
ChIJi4EUR7egqTMRsqagmytm8LU,BAGUIO DE CEBU ECO-MOUNTAIN PARK ADVENTURE,nature,north_metro,0.875,0.4797551266105909,0.8626374797510444,7,3,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
ChIJvTK96lqfqTMRf85W9lgIVOM,Leah V. Albino-Adarna,history,cebu_city,0.7749999999999999,0.2916329794182364,0.8111724500525761,5,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
ChIJ6a1cQfSfqTMRM1P0kQe7G-k,Millthy's View,food_drink,cebu_city,0.95,0.10418162657770265,0.8382024769248744,4,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
ChIJT6MN1yGZqTMR3UfrE5FetKE,Monterrazas De Cebu,history,cebu_city,0.7749999999999999,0.5328802741306125,0.7851989990749744,5,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
